review,bigram,n,tf,idf,tf_idf
40,computer program,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,conspiracy theorist,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,could produce,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,disappointingly that,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,do get,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,don't you,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,down at,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,dr title,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,dr whatever,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,dung my,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,each plot,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,enjoy it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,etc the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,ever shut,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,experiment to,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,face made,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,face throughout,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,felt the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,few laughs,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,film proves,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,follow and,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,for looks,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,for never,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,formulaic but,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,get a,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,give her,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,gravity at,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,grotesque the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,hands like,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,her character,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,her hands,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,her looking,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,her name,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,her some,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,humans call,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,husband wonder,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,i wondered,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,independence as,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,independence to,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,invasion of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,involved for,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,iraq etc,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,it creepy,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,it seem,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,it's so,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,justify actions,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,laughs out,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,like she's,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,like ways,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,like we,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,lines like,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,listless and,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,looking poutily,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,looks but,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,misogyny with,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,movie only,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,never shutting,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,never use,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,new clue,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,nicholas cage,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,of dung,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,of humans,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,of iraq,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,of misogyny,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,on her,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,one point,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,only benefit,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,only for,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,pans to,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,people watching,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,pile of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,plot of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,plot turn,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,point cage's,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,poutily down,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,produce a,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,product of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,program could,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,propaganda thrown,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,protect it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,proves disappointingly,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,quotes like,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,really scary,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,reasoning behind,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,ridiculous and,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,says don't,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,scary thing,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,see whether,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,seem like,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,she's a,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,she's clearly,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,shooting each,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,shut up,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,shutting up,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,side plot,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,sitting through,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,slap a,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,so astonishingly,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,some gravity,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,spews lines,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,steal the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,straight face,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,that listless,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,that nicholas,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,the invasion,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,the need,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,the product,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,the really,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,the reasoning,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,the u.s,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,the work,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,theorist but,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,they felt,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,this pile,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,thrown in,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,title on,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,to justify,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,to slap,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,took valium,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,truly grotesque,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,truly ridiculous,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,u.s propaganda,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,up she's,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,us seemed,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,use the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,valium before,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,ways to,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,we have,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,whatever her,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,whether a,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,whether it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,whether the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,with dr,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,with us,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,wonder whether,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,wondered whether,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,would never,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,you ever,1,0.00392156862745098,4.60517018598809,0.0180594909254435
40,your face,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,2 hobgoblins,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,a bet,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,a cockroach,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,a late,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,a monstrous,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,abandoned house,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,actually writing,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,almost threw,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,always seems,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,an abandoned,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,and letting,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,any and,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,as breaking,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,at my,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,at stupid,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,awful example,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,awful in,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,bad horror,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,be nothing,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,be stopped,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,before manos,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,being filmed,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,big box,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,board every,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,box of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,breaking your,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,buried under,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,by inviting,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,cheap poorly,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,cheesy horror,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,cockroach on,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,consider it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,contend with,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,costs my,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,could definitely,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,dead the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,definitely an,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,definitely contend,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,demons rip,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,describe it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,discovered this,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,don't even,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,done rip,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,ended up,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,enjoy laughing,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,even consider,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,every time,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,evil dead,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,example of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,fact this,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,film so,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,filmed i've,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,films on,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,first discovered,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,friend's house,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,friends by,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,fun as,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,fun fact,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,get rid,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,guy wanting,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,hard that,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,hobgoblins shudder,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,house and,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,i describe,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,inviting them,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,is literally,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,it always,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,it it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,it more,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,knock off,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,late night,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,laughing at,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,laughing so,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,legs it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,letting demons,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,literally pointless,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,manos troll,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,monstrous thing,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,more as,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,movies before,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,movies we,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,much fun,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,much like,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,my friend's,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,my friends,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,mysteriously reappear,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,night and,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,nothing better,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,nothing more,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,of evil,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,of scary,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,of sheer,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,of video,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,off his,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,off of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,on steroids,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,on terms,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,one well,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,only if,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,ouija board,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,picked this,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,pieces i,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,played we,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,pointless in,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,poorly done,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,reappear kind,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,rid of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,rip off,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,rip them,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,scary huh,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,seen bad,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,sheer stupidity,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,shudder i,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,so awful,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,so we,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,some cheesy,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,some guy,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,steroids much,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,stopped at,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,story seems,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,story while,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,stupid films,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,stupidity watch,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,tapes at,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,terms of,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,than some,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,that demon,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,that must,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,the ouija,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,the writers,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,these films,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,thing buried,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,thing played,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,threw up,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,time we,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,to knock,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,to mysteriously,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,to pieces,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,troll 2,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,under a,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,unfortunately picked,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,up laughing,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,video tapes,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,watch some,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,we almost,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,we decided,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,we ended,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,we try,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,we unfortunately,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,well during,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,were actually,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,while it,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,whole story,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,wind could,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,wind is,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,with any,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,word it's,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,writers were,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,writing the,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,you enjoy,1,0.00392156862745098,4.60517018598809,0.0180594909254435
263,your legs,1,0.00392156862745098,4.60517018598809,0.0180594909254435
603,attack of,3,0.00377358490566038,4.60517018598809,0.0173780007018419
603,sarah lane,3,0.00377358490566038,4.60517018598809,0.0173780007018419
603,brendan moran,2,0.00377358490566038,4.60517018598809,0.0173780007018419
603,co host,2,0.00377358490566038,4.60517018598809,0.0173780007018419
603,kevin rose,2,0.00377358490566038,4.60517018598809,0.0173780007018419
603,3 co,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,a co,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,a contest,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,a perfect,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,about it's,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,actual big,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,afraid to,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,ahem sorry,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,and better,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,and bits,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,and brendan,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,and contributors,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,and eventually,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,and sarah,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,and television,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,aots some,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,are funny,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,aren't as,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,as geek,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,as guests,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,as hot,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,as i'd,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,be entertaining,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,be i,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,because hey,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,beginning they,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,better tech,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,big names,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,big secret,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,bits they,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,body and,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,books the,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,bother with,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,bricks the,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,cannot hate,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,channel was,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,co hosts,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,comic books,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,contest to,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,contributors who,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,deals with,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,did prerecorded,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,didn't pan,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,do are,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,entertaining even,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,eventually i,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,eventually there,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,everything young,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,female co,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,found attack,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,from insignificant,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,funny they,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,geek as,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,get all,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,got married,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,great about,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,guests and,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,guests who,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,hate on,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,have found,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,have regular,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,he mostly,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,hey this,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,hiding something,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,host as,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,host but,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,host the,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,hosts aren't,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,hosts in,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,hot my,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,i'd like,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,imdb messageboard,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,in attack,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,industry as,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,insignificant internet,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,internet and,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,internet stars,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,is what's,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,it's music,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,its latest,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,just learned,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,kevin pereira,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,know about,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,lane and,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,lane brendan,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,lane had,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,latest lineup,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,learned this,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,leave the,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,like them,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,married that,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,me now,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,messageboard sarah,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,moran came,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,moran moved,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,mostly did,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,moved on,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,movies comic,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,mtv you,1,0.00377358490566038,4.60517018598809,0.0173780007018419
603,munn she's,1,0.00377358490566038,4.60517018598809,0.0173780007018419
